Grid search: 18 combinations x 10 sims each
  n_sigma:  [0.0, 0.1, 0.2, 0.5, 1.0, 2.0]
  lambda2:  [0.0, 1.5, 10.0]
  Base:     output/experiment2
  Output:   output/grid7_*/
============================================================

============================================================
[1/18] n_sigma=0.0, lambda2=0.0
  Output: output/grid7_ns0.0_l20.0
============================================================
[INFO] Using device: mps
[INFO] Data shape: (2000, 95)
[INFO] RL train stocks: [60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79]
[INFO] RL val stocks:   [80, 81, 82, 83, 84]
[INFO] Loaded transformer predictions from output/grid7_ns0.0_l20.0/checkpoints
[INFO] Normalization: mean=0.0000, std=0.0002
[INFO] Auto-loaded R²=0.5583 from transformer metrics
[INFO] Policy parameters: 4,677
[INFO] Env params: half_spread=0.0005, target_vol=0.02, R²=0.5583214163780212, n_sigma=0.0, tau=20, lambda2=0.0

 Iter    MeanRew    PolLoss      VLoss    Entropy         KL    EntCoef     LogStd     RewStd     Time
  141    -0.0003    -0.0012     0.0016     1.3444     0.0047     0.0002    -0.7457       0.44     4.3s
  142    -0.0002    -0.0010     0.0014     1.3489     0.0047     0.0002    -0.7434       0.44     4.3s
  143    -0.0003    -0.0012     0.0017     1.3510     0.0055     0.0001    -0.7432       0.44     4.2s
  144    -0.0002    -0.0025     0.0020     1.3356     0.0005     0.0001    -0.7592       0.44     4.2s
  145    -0.0002     0.0002     0.0019     1.3096     0.0038     0.0001    -0.7692       0.44     4.3s
  146    -0.0002    -0.0003     0.0020     1.2860     0.0025     0.0001    -0.7819       0.43     4.3s
  147    -0.0002    -0.0003     0.0024     1.2614     0.0031     0.0001    -0.7938       0.43     4.3s
  148    -0.0002    -0.0009     0.0025     1.2444     0.0043     0.0001    -0.7997       0.43     4.3s
  149    -0.0002    -0.0001     0.0027     1.2306     0.0035     0.0001    -0.8077       0.43     4.2s
  150    -0.0002     0.0004     0.0028     1.2122     0.0033     0.0001    -0.8183       0.43     4.2s
  151    -0.0002     0.0001     0.0027     1.1972     0.0039     0.0001    -0.8213       0.43     4.2s
  152    -0.0002    -0.0003     0.0030     1.1909     0.0053     0.0001    -0.8253       0.43     4.2s
  153    -0.0002    -0.0000     0.0032     1.1823     0.0021     0.0001    -0.8305       0.42     4.2s
  154    -0.0002    -0.0009     0.0033     1.1746     0.0037     0.0001    -0.8344       0.42     4.2s
  155    -0.0002    -0.0013     0.0033     1.1601     0.0032     0.0001    -0.8427       0.42     4.2s
  156    -0.0002    -0.0001     0.0034     1.1390     0.0033     0.0001    -0.8558       0.42     4.3s
  157    -0.0002    -0.0008     0.0036     1.1275     0.0039     0.0001    -0.8529       0.42     4.2s
  158    -0.0002    -0.0019     0.0041     1.1380     0.0057     0.0001    -0.8477       0.42     4.2s
  159    -0.0002    -0.0005     0.0040     1.1415     0.0034     0.0001    -0.8497       0.42     4.2s
  160    -0.0002    -0.0021     0.0037     1.1250     0.0031     0.0001    -0.8610       0.42     4.2s
  161    -0.0002    -0.0019     0.0039     1.1081     0.0031     0.0001    -0.8681       0.41     4.2s
  162    -0.0002    -0.0010     0.0037     1.1008     0.0023     0.0001    -0.8680       0.41     4.2s
  163    -0.0002    -0.0013     0.0040     1.0980     0.0037     0.0001    -0.8722       0.41     4.3s
  164    -0.0002    -0.0006     0.0036     1.0830     0.0031     0.0001    -0.8818       0.41     4.2s
  165    -0.0002    -0.0007     0.0039     1.0744     0.0021     0.0001    -0.8815       0.41     4.2s
  166    -0.0002    -0.0007     0.0034     1.0637     0.0030     0.0001    -0.8908       0.41     4.3s
  167    -0.0002    -0.0009     0.0040     1.0522     0.0023     0.0001    -0.8946       0.41     4.2s
  168    -0.0002     0.0001     0.0031     1.0371     0.0028     0.0001    -0.9045       0.41     4.2s
  169    -0.0002    -0.0006     0.0040     1.0223     0.0028     0.0001    -0.9111       0.40     4.2s
  170    -0.0002    -0.0004     0.0025     1.0132     0.0029     0.0001    -0.9130       0.40     4.2s
  171    -0.0002    -0.0013     0.0028     1.0057     0.0037     0.0001    -0.9188       0.40     4.2s
  172    -0.0002    -0.0013     0.0015     0.9901     0.0030     0.0001    -0.9281       0.40     4.2s
  173    -0.0002    -0.0006     0.0017     0.9874     0.0043     0.0001    -0.9209       0.40     4.2s
  174    -0.0002    -0.0007     0.0017     0.9932     0.0031     0.0001    -0.9237       0.40     4.2s
  175    -0.0002    -0.0006     0.0012     0.9864     0.0038     0.0001    -0.9257       0.40     4.2s
  176    -0.0002    -0.0009     0.0008     0.9790     0.0040     0.0001    -0.9329       0.40     4.3s
  177    -0.0002    -0.0003     0.0008     0.9666     0.0023     0.0001    -0.9382       0.39     4.2s
  178    -0.0002    -0.0005     0.0008     0.9702     0.0038     0.0001    -0.9292       0.39     4.2s
  179    -0.0002    -0.0007     0.0007     0.9845     0.0028     0.0001    -0.9238       0.39     4.2s
  180    -0.0002     0.0002     0.0006     0.9936     0.0040     0.0001    -0.9195       0.39     4.3s
  181    -0.0002    -0.0015     0.0008     0.9967     0.0045     0.0001    -0.9228       0.39     4.2s
  182    -0.0002    -0.0007     0.0009     0.9964     0.0035     0.0001    -0.9191       0.39     4.2s
  183    -0.0002    -0.0003     0.0007     1.0034     0.0033     0.0000    -0.9165       0.39     4.2s
  184    -0.0002    -0.0004     0.0008     1.0120     0.0024     0.0000    -0.9108       0.39     4.2s
  185    -0.0002    -0.0013     0.0010     1.0278     0.0033     0.0000    -0.9011       0.39     4.3s
  186    -0.0002    -0.0012     0.0011     1.0315     0.0038     0.0000    -0.9055       0.39     4.3s
  187    -0.0002    -0.0014     0.0011     1.0237     0.0025     0.0000    -0.9081       0.38     4.2s
  188    -0.0002    -0.0012     0.0015     1.0218     0.0033     0.0000    -0.9076       0.38     4.2s
  189    -0.0002    -0.0030     0.0011     1.0255     0.0061     0.0000    -0.9041       0.38     4.2s
  190    -0.0002    -0.0008     0.0014     1.0376     0.0051     0.0000    -0.8967       0.38     4.2s
  191    -0.0002    -0.0009     0.0015     1.0496     0.0045     0.0000    -0.8917       0.38     4.2s
  192    -0.0002    -0.0005     0.0019     1.0534     0.0028     0.0000    -0.8920       0.38     4.2s
  193    -0.0002    -0.0002     0.0022     1.0640     0.0029     0.0000    -0.8800       0.38     4.2s
  194    -0.0001    -0.0012     0.0019     1.0840     0.0034     0.0000    -0.8751       0.38     4.2s
  195    -0.0001    -0.0015     0.0018     1.0835     0.0038     0.0000    -0.8798       0.38     4.2s
  196    -0.0001    -0.0017     0.0019     1.0720     0.0034     0.0000    -0.8865       0.38     4.2s
  197    -0.0001    -0.0011     0.0022     1.0562     0.0023     0.0000    -0.8934       0.37     4.2s
  198    -0.0001     0.0003     0.0020     1.0504     0.0027     0.0000    -0.8935       0.37     4.2s
  199    -0.0001    -0.0007     0.0020     1.0497     0.0024     0.0000    -0.8948       0.37     4.2s

[INFO] Training complete in 846.7s
[INFO] Best mean reward: -0.0001
[INFO] Saved to output/grid7_ns0.1_l21.5/checkpoints_rl/
[INFO] Experiment: output/grid7_ns0.1_l21.5
[INFO] Simulation seed: 1042
[INFO] Generated 2000 timesteps, SNR=0.30
[INFO] Transformer predictions generated
[INFO] Loaded policy from output/grid7_ns0.1_l21.5/checkpoints_rl/best_policy.pt
[INFO] Loaded obs normalizer from output/grid7_ns0.1_l21.5/checkpoints_rl/best_normalizer.npz

[INFO] Simulation complete:
  Steps:      1999
  Fills:      168B / 168S
  Total PnL:  -1.0399
  Total Rew:  -631.2826
  Avg |Pos|:  1.42

Saved: output/grid7_ns0.1_l21.5/checkpoints_rl/sim_results_1042.json
  sim 1/10: seed=1042  PnL=-1.0399  Fills=336  Avg|Pos|=1.42
[INFO] Experiment: output/grid7_ns0.1_l21.5
[INFO] Simulation seed: 1043
[INFO] Generated 2000 timesteps, SNR=0.30
[INFO] Transformer predictions generated
[INFO] Loaded policy from output/grid7_ns0.1_l21.5/checkpoints_rl/best_policy.pt
[INFO] Loaded obs normalizer from output/grid7_ns0.1_l21.5/checkpoints_rl/best_normalizer.npz

[INFO] Simulation complete:
  Steps:      1999
  Fills:      33B / 34S
  Total PnL:  -0.4324
  Total Rew:  -728.6431
  Avg |Pos|:  1.29

Saved: output/grid7_ns0.1_l21.5/checkpoints_rl/sim_results_1043.json
  sim 2/10: seed=1043  PnL=-0.4324  Fills=67  Avg|Pos|=1.29
[INFO] Experiment: output/grid7_ns0.1_l21.5
[INFO] Simulation seed: 1044
[INFO] Generated 2000 timesteps, SNR=0.30
[INFO] Transformer predictions generated
[INFO] Loaded policy from output/grid7_ns0.1_l21.5/checkpoints_rl/best_policy.pt
[INFO] Loaded obs normalizer from output/grid7_ns0.1_l21.5/checkpoints_rl/best_normalizer.npz

[INFO] Simulation complete:
  Steps:      1999
  Fills:      12B / 12S
  Total PnL:  -0.2539
  Total Rew:  -412.8111
  Avg |Pos|:  1.16

Saved: output/grid7_ns0.1_l21.5/checkpoints_rl/sim_results_1044.json
  sim 3/10: seed=1044  PnL=-0.2539  Fills=24  Avg|Pos|=1.16
[INFO] Experiment: output/grid7_ns0.1_l21.5
[INFO] Simulation seed: 1045
[INFO] Generated 2000 timesteps, SNR=0.30
[INFO] Transformer predictions generated
[INFO] Loaded policy from output/grid7_ns0.1_l21.5/checkpoints_rl/best_policy.pt
[INFO] Loaded obs normalizer from output/grid7_ns0.1_l21.5/checkpoints_rl/best_normalizer.npz

[INFO] Simulation complete:
  Steps:      1999
  Fills:      45B / 45S
  Total PnL:  -0.5030
  Total Rew:  -418.9888
  Avg |Pos|:  1.27

Saved: output/grid7_ns0.1_l21.5/checkpoints_rl/sim_results_1045.json
  sim 4/10: seed=1045  PnL=-0.5030  Fills=90  Avg|Pos|=1.27
[INFO] Experiment: output/grid7_ns0.1_l21.5
[INFO] Simulation seed: 1046
[INFO] Generated 2000 timesteps, SNR=0.30
[INFO] Transformer predictions generated
[INFO] Loaded policy from output/grid7_ns0.1_l21.5/checkpoints_rl/best_policy.pt
[INFO] Loaded obs normalizer from output/grid7_ns0.1_l21.5/checkpoints_rl/best_normalizer.npz

[INFO] Simulation complete:
  Steps:      1999
  Fills:      27B / 27S
  Total PnL:  -0.1710
  Total Rew:  -286.7437
  Avg |Pos|:  1.05

Saved: output/grid7_ns0.1_l21.5/checkpoints_rl/sim_results_1046.json
  sim 5/10: seed=1046  PnL=-0.1710  Fills=54  Avg|Pos|=1.05
[INFO] Experiment: output/grid7_ns0.1_l21.5
[INFO] Simulation seed: 1047
[INFO] Generated 2000 timesteps, SNR=0.30
[INFO] Transformer predictions generated
[INFO] Loaded policy from output/grid7_ns0.1_l21.5/checkpoints_rl/best_policy.pt
[INFO] Loaded obs normalizer from output/grid7_ns0.1_l21.5/checkpoints_rl/best_normalizer.npz

[INFO] Simulation complete:
  Steps:      1999
  Fills:      39B / 40S
  Total PnL:  -0.2294
  Total Rew:  -581.4978
  Avg |Pos|:  1.18

Saved: output/grid7_ns0.1_l21.5/checkpoints_rl/sim_results_1047.json
  sim 6/10: seed=1047  PnL=-0.2294  Fills=79  Avg|Pos|=1.18
[INFO] Experiment: output/grid7_ns0.1_l21.5
[INFO] Simulation seed: 1048
[INFO] Generated 2000 timesteps, SNR=0.30
[INFO] Transformer predictions generated
[INFO] Loaded policy from output/grid7_ns0.1_l21.5/checkpoints_rl/best_policy.pt
[INFO] Loaded obs normalizer from output/grid7_ns0.1_l21.5/checkpoints_rl/best_normalizer.npz

[INFO] Simulation complete:
  Steps:      1999
  Fills:      41B / 41S
  Total PnL:  0.0677
  Total Rew:  -210.6412
  Avg |Pos|:  0.84

Saved: output/grid7_ns0.1_l21.5/checkpoints_rl/sim_results_1048.json
  sim 7/10: seed=1048  PnL=0.0677  Fills=82  Avg|Pos|=0.84
[INFO] Experiment: output/grid7_ns0.1_l21.5
[INFO] Simulation seed: 1049
[INFO] Generated 2000 timesteps, SNR=0.30
[INFO] Transformer predictions generated
[INFO] Loaded policy from output/grid7_ns0.1_l21.5/checkpoints_rl/best_policy.pt
[INFO] Loaded obs normalizer from output/grid7_ns0.1_l21.5/checkpoints_rl/best_normalizer.npz

[INFO] Simulation complete:
  Steps:      1999
  Fills:      42B / 42S
  Total PnL:  -0.3612
  Total Rew:  -877.8966
  Avg |Pos|:  1.65

Saved: output/grid7_ns0.1_l21.5/checkpoints_rl/sim_results_1049.json
  sim 8/10: seed=1049  PnL=-0.3612  Fills=84  Avg|Pos|=1.65
[INFO] Experiment: output/grid7_ns0.1_l21.5
[INFO] Simulation seed: 1050
[INFO] Generated 2000 timesteps, SNR=0.30
[INFO] Transformer predictions generated
[INFO] Loaded policy from output/grid7_ns0.1_l21.5/checkpoints_rl/best_policy.pt
[INFO] Loaded obs normalizer from output/grid7_ns0.1_l21.5/checkpoints_rl/best_normalizer.npz

[INFO] Simulation complete:
  Steps:      1999
  Fills:      3B / 4S
  Total PnL:  0.1944
  Total Rew:  -561.7677
  Avg |Pos|:  0.93

Saved: output/grid7_ns0.1_l21.5/checkpoints_rl/sim_results_1050.json
  sim 9/10: seed=1050  PnL=0.1944  Fills=7  Avg|Pos|=0.93
[INFO] Experiment: output/grid7_ns0.1_l21.5
[INFO] Simulation seed: 1051
[INFO] Generated 2000 timesteps, SNR=0.30
[INFO] Transformer predictions generated
[INFO] Loaded policy from output/grid7_ns0.1_l21.5/checkpoints_rl/best_policy.pt
[INFO] Loaded obs normalizer from output/grid7_ns0.1_l21.5/checkpoints_rl/best_normalizer.npz

[INFO] Simulation complete:
  Steps:      1999
  Fills:      60B / 60S
  Total PnL:  -0.2259
  Total Rew:  -521.1097
  Avg |Pos|:  1.21

Saved: output/grid7_ns0.1_l21.5/checkpoints_rl/sim_results_1051.json
  sim 10/10: seed=1051  PnL=-0.2259  Fills=120  Avg|Pos|=1.21
  Summary: PnL=-0.2955 +/- 0.3192  Avg|Pos|=1.20  Fills=94
[DONE] grid7_ns0.1_l21.5 in 923.9s

============================================================
[6/18] n_sigma=0.1, lambda2=10.0
  Output: output/grid7_ns0.1_l210.0
============================================================
[INFO] Using device: mps
[INFO] Data shape: (2000, 95)
[INFO] RL train stocks: [60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79]
[INFO] RL val stocks:   [80, 81, 82, 83, 84]
[INFO] Loaded transformer predictions from output/grid7_ns0.1_l210.0/checkpoints
[INFO] Normalization: mean=0.0000, std=0.0002
[INFO] Auto-loaded R²=0.5583 from transformer metrics
[INFO] Policy parameters: 4,677
[INFO] Env params: half_spread=0.0005, target_vol=0.02, R²=0.5583214163780212, n_sigma=0.1, tau=20, lambda2=10.0

 Iter    MeanRew    PolLoss      VLoss    Entropy         KL    EntCoef     LogStd     RewStd     Time
-------------------------------------------------------------------------------------------------------
    0    -0.1346    -0.0019     0.4674     1.8403     0.0044     0.0005    -0.4986       0.43     4.2s
    1    -0.0889    -0.0010     0.6844     1.8388     0.0014     0.0005    -0.5004       0.37     4.2s
    2    -0.1786    -0.0006     0.6545     1.8398     0.0015     0.0005    -0.4976       0.51     4.2s
    3    -0.0613    -0.0017     0.5272     1.8566     0.0020     0.0005    -0.4834       0.45     4.2s
    4    -0.0586    -0.0007     0.4762     1.8733     0.0017     0.0005    -0.4811       0.42     4.2s
    5    -0.0278    -0.0019     0.2431     1.8736     0.0029     0.0005    -0.4815       0.39     4.2s
    6    -0.0434    -0.0004     0.4359     1.8714     0.0006     0.0005    -0.4859       0.36     4.2s
    7    -0.1144    -0.0016     0.3312     1.8659     0.0027     0.0005    -0.4849       0.40     4.1s
    8    -0.0475    -0.0015     0.3986     1.8752     0.0015     0.0005    -0.4768       0.38     4.2s
    9    -0.1254    -0.0019     0.4347     1.8939     0.0020     0.0005    -0.4660       0.41     4.3s
   10    -0.1477    -0.0007     0.3171     1.9102     0.0007     0.0005    -0.4630       0.43     4.2s
   11    -0.1722    -0.0008     0.3342     1.9074     0.0001     0.0005    -0.4660       0.48     4.2s
   12    -0.1275    -0.0020     0.4201     1.9095     0.0016     0.0005    -0.4602       0.48     4.2s
   13    -0.1826    -0.0022     0.3322     1.9408     0.0031     0.0005    -0.4363       0.51     4.2s
   14    -0.1353    -0.0027     0.2867     1.9748     0.0009     0.0005    -0.4270       0.52     4.2s
   15    -0.2748    -0.0008     0.3911     1.9854     0.0011     0.0005    -0.4260       0.60     4.2s
   16    -0.0797    -0.0025     0.3861     1.9884     0.0020     0.0005    -0.4215       0.59     4.2s
   17    -0.1510    -0.0019     0.2906     2.0079     0.0016     0.0005    -0.4084       0.59     4.3s
   18    -0.1054    -0.0014     0.2884     2.0230     0.0026     0.0005    -0.4062       0.58     4.2s
   19    -0.0190    -0.0007     0.5132     2.0231     0.0021     0.0005    -0.4072       0.57     4.3s
   20    -0.0241    -0.0011     0.1805     2.0276     0.0030     0.0005    -0.4018       0.55     4.2s
   21    -0.0236    -0.0016     0.3590     2.0443     0.0018     0.0004    -0.3915       0.54     4.3s
   22    -0.0058    -0.0026     0.3710     2.0570     0.0028     0.0004    -0.3885       0.53     4.2s
   23    -0.0045    -0.0013     0.1564     2.0551     0.0023     0.0004    -0.3946       0.52     4.2s
   24    -0.0033    -0.0034     0.1700     2.0450     0.0023     0.0004    -0.3988       0.51     4.2s
   25    -0.0025    -0.0011     0.0980     2.0337     0.0013     0.0004    -0.4070       0.50     4.2s
   26    -0.0027    -0.0018     0.0838     2.0154     0.0038     0.0004    -0.4146       0.49     4.2s
   27    -0.0019    -0.0022     0.0467     2.0100     0.0048     0.0004    -0.4131       0.48     4.2s
   28    -0.0026    -0.0030     0.0476     1.9966     0.0033     0.0004    -0.4273       0.47     4.2s
   29    -0.0022    -0.0025     0.0380     1.9916     0.0070     0.0004    -0.4180       0.47     4.2s
   30    -0.0019    -0.0034     0.0602     1.9950     0.0042     0.0004    -0.4257       0.46     4.2s
   31    -0.0016    -0.0061     0.0440     1.9742     0.0105     0.0004    -0.4367       0.45     4.2s
   32    -0.0009    -0.0030     0.0343     1.9534     0.0041     0.0004    -0.4473       0.44     4.2s
   33    -0.0012    -0.0013     0.0389     1.9371     0.0032     0.0004    -0.4535       0.44     4.2s
   34    -0.0006    -0.0034     0.0288     1.9160     0.0028     0.0004    -0.4684       0.43     4.2s
   35    -0.0007    -0.0017     0.0280     1.8819     0.0032     0.0004    -0.4866       0.43     4.2s
   36    -0.0009    -0.0014     0.0272     1.8564     0.0032     0.0004    -0.4940       0.42     4.2s
   37    -0.0008    -0.0012     0.0247     1.8485     0.0024     0.0004    -0.4957       0.41     4.2s
   38    -0.0006    -0.0012     0.0242     1.8396     0.0026     0.0004    -0.5019       0.41     4.3s
   39    -0.0005    -0.0013     0.0208     1.8244     0.0034     0.0004    -0.5124       0.40     4.2s
   40    -0.0006    -0.0010     0.0168     1.8101     0.0030     0.0004    -0.5149       0.40     4.2s
   41    -0.0007    -0.0007     0.0171     1.8076     0.0040     0.0004    -0.5148       0.39     4.2s
   42    -0.0005    -0.0003     0.0135     1.8053     0.0013     0.0004    -0.5183       0.39     4.2s
   43    -0.0004    -0.0010     0.0118     1.7970     0.0022     0.0004    -0.5235       0.39     4.2s
   44    -0.0005    -0.0028     0.0151     1.7702     0.0023     0.0004    -0.5433       0.38     4.2s
   45    -0.0004    -0.0014     0.0099     1.7527     0.0065     0.0004    -0.5415       0.38     4.2s
   46    -0.0003    -0.0016     0.0079     1.7519     0.0033     0.0004    -0.5451       0.37     4.2s
   47    -0.0004    -0.0013     0.0080     1.7434     0.0047     0.0004    -0.5486       0.37     4.2s
   48    -0.0003    -0.0019     0.0076     1.7308     0.0027     0.0004    -0.5575       0.37     4.2s
   49    -0.0003    -0.0017     0.0063     1.7248     0.0059     0.0004    -0.5543       0.36     4.2s
   50    -0.0004    -0.0009     0.0064     1.7217     0.0011     0.0004    -0.5626       0.36     4.2s
